run_id,chamber_id,lot_id,wafer_id,is_metrology,after_pm,ar_total_ratio,cf4_chf3_ratio,flow_Ar_mean,flow_Ar_std,flow_CF4_mean,flow_CF4_std,flow_CHF3_mean,flow_CHF3_std,is_chamber_2,oes_Ar_656_mean,oes_Ar_656_std,oes_Ar_686_mean,oes_Ar_686_std,oes_Ar_line_ratio,oes_F_252_mean,oes_F_252_std,oes_F_486_mean,oes_F_486_std,oes_F_Ar_ratio,oes_F_line_ratio,oes_H_704_mean,oes_H_704_std,oes_H_F_ratio,oes_H_alpha_750_mean,oes_H_alpha_750_std,oes_SiF_812_mean,oes_SiF_812_std,oes_SiF_F_ratio,oes_SiF_intensity,power_per_flow,power_pressure_product,power_squared,pressure_flow_product,pressure_mean,pressure_std,rf_I_mean,rf_I_std,rf_V_mean,rf_V_slope,rf_V_std,rf_Z_estimate,rf_phase_mean,rf_phase_slope,rf_phase_std,temp_mean,temp_std,runs_in_pm_cycle,aging_quadratic,wafer_slot,etch_rate
10,Chamber_1,0,10,False,0,0.3373948714565715,5.227956870226109,29.311693349626008,0.6200721499417433,50.444473530605286,0.9298068917840657,9.601333396154839,0.18317009963349826,0.0,0.307802013172513,0.047303879786787184,0.4942465082157915,0.24947523025274349,0.6143183479101983,0.03400569851021394,0.027824936285384294,0.24973320701800222,0.07005391381193149,0.11228242676849555,7.265577149565756,0.8112003586458807,0.23149361548418043,23.738579388612937,0.6692754889728583,0.1646320123091642,0.5697719827654318,0.10319246797215972,16.34816204356166,0.5674551501224382,3.428886065553328,5550.158023883137,1.1310873488503237,1560.3865982380496,17.444978405196274,4.96377968484347,5.632175051808638,0.18996650742608412,110.07633309708817,-0.012297994783482279,9.002333554419138,19.433987082482634,-0.15427278176728318,-2.9605350009251534e-05,0.02043889363330144,28.557800173327355,10.425321543487236,10.0,0.04,10.0,870.5984877298716
11,Chamber_1,0,11,False,0,0.3323207551404423,4.558248645265681,29.120623986356332,0.6310733424890999,48.26966746502589,0.9516201282444505,10.470090326807235,0.2018915091369057,0.0,0.3429022190672941,0.14860317656976513,0.5351745326516931,0.2339705723388118,0.6294867515284777,0.03545177917883624,0.019029078719634777,0.31699084910529385,0.21026551532275176,0.10422787806564629,9.032557365391074,0.8539984189450853,0.29080620671872615,23.859110177499474,0.713894619640318,0.12836166827326861,0.6150856749508876,0.06536967752502996,17.524974304382525,0.616673434617917,3.770570140693384,5373.642201749402,1.1549622555801617,1425.1703306193426,16.227381807497277,4.543124513311313,5.536266794590793,0.18139394213773516,111.90134520219195,-0.01898508198376528,9.96748427472402,20.127921099318435,-0.1542183886091475,-9.401234403576218e-05,0.0183767741475379,27.186950634992435,10.170720763686926,11.0,0.0484,11.0,854.4654163551213
12,Chamber_1,0,12,False,0,0.3347659797519997,5.163509418470263,28.31424340742936,0.5299835849928608,48.93806764886327,1.0401272039610288,9.351977130646484,0.18573133683330498,0.0,0.31030722432393604,0.22153738399983067,0.4145492831184973,0.170650990313525,0.7606609800273718,0.02862081179360056,0.020491545942433066,0.2164195941525606,0.1674355641078888,0.09171666431740108,7.535125786821988,0.8099247525178928,0.898617798004315,27.409398073096064,0.5910295581516112,0.39449682484656556,0.49937126159184353,0.22627477548885275,17.18288915872306,0.4993843113859492,3.232704333514306,4676.951436345408,0.884373326524159,1454.146846416689,16.98190339329463,4.6537696514841445,5.306320283987813,0.16545912551322073,103.23519609520713,0.03100304714832392,8.7719714306921,19.765496372082136,-0.1557854632566225,3.773916970216249e-05,0.021956338283007863,28.500341427171513,10.659436360181337,12.0,0.0576,12.0,741.932315514152
13,Chamber_1,0,13,False,0,0.33957879226218535,4.941512954930406,30.244163211427377,0.5710738683348687,48.31724311684039,0.9543203374449458,9.770647988975915,0.19578487733515434,0.0,0.28978082919875703,0.08465927734133723,0.40563281095977866,0.24255187183075916,0.7006669231606301,0.02594105946284994,0.015224363138753767,0.23934689645632418,0.33016342369344387,0.09230026875080748,9.1750455889437,0.591802626058302,0.07239146822261483,22.917130835789166,0.5223420047313101,0.05215540554941216,0.45856863394889313,0.058825786908893674,17.932858294447943,0.47017281567500036,3.2404522611730466,4979.01613961217,0.9020622488769096,1523.2675186409433,17.514623833709653,4.840959613480025,5.431734845978786,0.1519859514563122,100.67703183485567,0.025959657566728918,9.561268575205789,19.3630122359495,-0.14804744254280094,3.689398589980257e-05,0.019774694910627673,28.29408444330556,10.465114726671539,13.0,0.0676,13.0,744.7689303161027
14,Chamber_1,0,14,False,0,0.33566725083778226,4.993044170323292,29.586879496455083,0.6510575961736024,50.9321623945148,0.9848771068698333,9.976588415436131,0.1941100064871596,0.0,0.345072817421887,0.3683162861409363,0.45964732935756913,0.050656772249194126,0.7704655010972626,0.03195787250270336,0.018831072830798875,0.2656189832109024,0.20163279267839418,0.09097056565855993,8.345848646371184,0.7979837724478575,0.3545059206675732,25.339030062284618,0.6256207285403698,0.08033440204976744,0.5336174967171352,0.06866040520212317,16.74696581853106,0.5291660547788112,3.4811962713312066,5475.126652869729,1.0724593743916564,1591.527816355315,17.845241187918397,5.044997065465514,5.596546376765838,0.1649134262109532,107.10420619403399,0.08609609246837392,9.251017518132787,18.573681657780057,-0.15169401090324836,-5.6686311675950435e-05,0.019983113198260648,27.267643815405222,10.056450131949008,14.0,0.0784,14.0,849.0081802616297
15,Chamber_1,0,15,False,0,0.3430469192381629,4.879910953294446,30.215685962504786,0.6508898205839578,48.64059093044117,0.9539782970065357,9.895341986438305,0.21491746492030536,0.0,0.3366215943497621,0.21683019230958367,0.4674516958083525,0.32282224503309687,0.7126350956420193,0.029547171362253793,0.02317563146885677,0.231540623129716,0.0385551986390239,0.08936783927691148,7.487875464823836,0.7314385139979794,0.37853888239737243,24.21623012304487,0.6877505031953622,0.6426062145839975,0.5285977014864628,0.3207801087817265,17.895336949884456,0.5443177060801005,3.3873595543202146,5472.283062081266,0.9779586715039622,1609.6656610976595,18.08410224154202,5.1415363158168415,5.527480866656324,0.17263748386012182,102.61390848281674,-0.026759349874493108,8.367542340032813,18.349924166329444,-0.1539653332283328,-0.0001047440711323512,0.017664229372725243,27.984299269110256,10.346396320066106,15.0,0.09,15.0,834.697818007695
16,Chamber_1,0,16,True,0,0.3376877808709138,4.75825629544151,28.53137044797153,0.566134249851755,47.61726501242766,0.9577564634565741,10.142704733970882,0.21132176477667414,0.0,0.3338279040447271,0.1509167729746377,0.44111484056912215,0.14928925748593136,0.7522493973395337,0.03678056384405407,0.06618410663501154,0.25983962441662656,0.1444231981358162,0.11057330474276394,7.069896902219598,0.7176503015936818,0.25570105114111275,19.73247881873179,0.6185987546988707,0.07061095981383539,0.5204554458302717,0.060457566236641065,13.98120275332103,0.529490003079891,3.388686094093358,4774.0886752283295,0.9584533978507109,1435.1459952242355,16.307217293420642,4.5801095750735685,5.338419729883266,0.15678386940591524,107.01955238683793,0.05561819467864134,10.343203898601189,20.358021942067104,-0.15415672422152427,-1.9600364774583066e-05,0.015609051767672048,27.988807081298777,10.502041780498677,16.0,0.1024,16.0,737.4156397769744
17,Chamber_1,0,17,False,0,0.33177273142895447,4.758747609740606,28.734794297869843,0.5491997291836552,47.97311639283989,0.9281806559562672,10.10135843042746,0.18830344136773583,0.0,0.3374207015605269,0.061332608261182385,0.5237841146614046,0.22144176330349927,0.6258964683212934,0.03845020667831262,0.026904380884076005,0.2826105276210369,0.05592279852461178,0.1157700548129996,7.30272398223321,1.0134579727610504,1.3736742214078643,26.93445843414424,0.6857750056962719,0.07872091156260415,0.6699767146007114,0.42734662814373103,17.158434975931588,0.6691424837341693,3.739713467355484,5684.819946269954,1.1639133867334968,1535.4865210573814,17.333609132634994,4.877547319732515,5.723196358062261,0.17718427430330244,110.93717294915066,0.007397701641528128,10.202315464295236,19.224975024946062,-0.15365417766844114,-8.302682723103876e-05,0.019664810563309043,29.18927181701475,10.683516495601264,17.0,0.1156,17.0,872.1784017432146
18,Chamber_1,0,18,False,0,0.3509155219467093,4.459514843254853,29.231734459777087,0.5884774487903776,45.35519924735853,0.9281028954910215,9.981614302805236,0.20961099833061494,0.0,0.3288092280336141,0.05319580505790633,0.49151244756673507,0.2824583162909482,0.6805611577912353,0.04047744334090864,0.03811215903890914,0.28165349573041837,0.06757778303061003,0.12054003060929708,6.917148358124199,0.8493157572239469,0.5742769155136223,20.47647951932088,0.7648199281100626,0.5768472874469754,0.6483555559272259,0.5410493763339016,16.19309717253717,0.6667778842707089,3.7357908447435135,5059.107785339922,1.1202486192957484,1328.8452912449975,15.840074977608413,4.453440969333127,5.356482965183725,0.19186379069429302,112.6201771007819,0.018610734827452208,10.727395583354676,20.92718261384548,-0.15317065772374494,-6.916754856156423e-05,0.01933336087492188,28.79299181442315,10.365463893144526,18.0,0.1296,18.0,763.1026166341098
19,Chamber_1,0,19,False,0,0.3315166556837991,5.184101264134271,29.97336692033558,0.6271278578341897,50.14564910370113,1.0278729344820645,9.841977705386888,0.2033110604398822,0.0,0.3085034649927422,0.07584868634790341,0.4531703693541946,0.13658428192708869,0.6755540995099354,0.03353108259149491,0.027350045012872592,0.23632011854956045,0.03872121066238285,0.10888779398781923,6.953303488171985,0.7450671989836241,0.07727903234293812,22.463753252613827,0.6765783865189201,0.35046451778836557,0.6435259767104251,0.5643650555272612,19.22114330326737,0.6389840359188761,3.349597200379005,5223.3678349312995,1.038102504413521,1531.7698975510198,17.20035546151176,4.739113759597612,5.357574335880702,0.15812292945067793,109.72330963812911,0.04902681287035918,9.438403128175995,19.71857586342023,-0.15729564349265346,-1.6187788435728578e-06,0.019622250790728532,28.488247888563542,10.593798048068527,19.0,0.1444,19.0,829.0437779501714
20,Chamber_1,0,20,False,0,0.3281659454286885,4.719061587740681,29.944255413282438,0.6221816066602947,48.251861634237564,1.0294667021574562,10.641815847002471,0.21851196430308065,0.0,0.3397441454270238,0.1853635579551611,0.46323718631770144,0.10072140804804552,0.7403212796484874,0.031769493546275646,0.015049205979894889,0.28070462289243087,0.12064957831028636,0.09170849452433577,9.060500511542449,0.7474007349316554,0.07154948849506913,23.682069024137196,0.6352656707430593,0.0824342543574183,0.5770360468712384,0.06351183149034169,18.32529665669303,0.5807934249784172,3.4483039307246406,5325.833201640093,1.0265804644394376,1581.633924381376,17.587295555489074,4.984062840424966,5.579456723447062,0.17815469016639074,106.21122108667426,-0.002556591202505469,10.205530318220648,18.97430517290317,-0.15646838881853298,4.23281031933845e-05,0.01843144048858737,28.082717699895856,10.328846838358103,20.0,0.16,20.0,795.4359246531351
21,Chamber_1,0,21,False,0,0.3280462215151725,5.077500508245012,29.483520166282524,0.5804783130845801,50.621989975295676,0.9926766686668916,10.064790960399936,0.22103506942860504,0.0,0.34577143667798754,0.229528597864349,0.5134676937649927,0.21720985977633517,0.6835995984949381,0.03364258215840061,0.01615358478628592,0.3701356578262756,0.607611933239834,0.09529938480980589,11.332372867587415,0.7960449627099303,0.07189102102892908,23.678492731256885,0.9171932671981958,1.5936566000833048,0.5913537381387947,0.06807817027628259,17.72891571600331,0.5969450225015437,3.5387756999241264,5124.992651342159,1.1463820460361183,1422.8446857299925,15.886905910894924,4.394080275026583,5.340594749022823,0.1638122801644077,114.23924377582657,-0.003913278203950048,11.024379060790215,21.29762918280639,-0.14978465034200936,4.697093886350441e-05,0.020034882957137727,28.172226647888593,10.581462506663392,21.0,0.1764,21.0,824.0752214739235
22,Chamber_1,0,22,False,0,0.34618486922487285,4.782012672219871,29.326655228132672,0.6794345793142625,46.94166396663899,0.8499525518489907,9.826549330757263,0.193103443775472,0.0,0.29871031287410016,0.33766152076534633,0.3181825296656459,0.05248195709041909,0.9095176473894468,0.026742023797297353,0.014522344383115605,0.21144110544736422,0.1404218482744939,0.08980957257004463,7.989757517655837,0.5373956998458643,0.10859799451842365,20.315282306149538,0.5189884419661253,0.22185877718586242,0.43571454899014345,0.05777513453762967,16.496329844577676,0.43964860754292595,3.2206883684739256,4610.571680792158,0.8548789984068578,1439.4182350139001,16.958131366498904,4.701322765721636,5.260154904695493,0.12988694313347465,103.47012202753042,0.042780394048418616,9.437632702298103,19.599491687214073,-0.1575410909571941,2.4501276386358537e-05,0.02183254575833424,28.38461924243503,10.370540455671133,22.0,0.1936,22.0,691.4288906646962
23,Chamber_1,0,23,False,0,0.32700170521007454,4.862051458918058,29.20095541690037,0.5652640906341795,49.97785989235788,1.0603769573249755,10.335061320023106,0.20715819108150532,0.0,0.2945762004267281,0.05152341857498314,0.44564964640827276,0.0903967928740492,0.668510717962348,0.03535402171686327,0.04496287170547116,0.3128773371855974,0.42583550602419856,0.11970921107776994,8.844533564412066,0.718221082518174,0.1449562657376462,20.293803741266043,0.6123974078877497,0.10268668110956258,0.5289367348997716,0.058874106941220306,14.992786173246483,0.5267993431851885,3.4756098766634294,5093.640342011037,1.0815728594261085,1474.8786791029058,16.822860594196456,4.7115214566990815,5.446636881351666,0.15178549362088517,111.04518176255854,0.02298326454374867,10.016842983919263,20.498688156235193,-0.1541045188948644,1.2367699349389675e-05,0.019524810888503434,29.540542881970474,10.586749861982714,23.0,0.2116,23.0,801.798800610959
24,Chamber_1,0,24,False,0,0.3276949740595334,4.952082624285886,29.49437801069296,0.5912797884506263,49.041186558723375,0.9415646636750621,9.691125730616792,0.21583685419558465,0.0,0.3236902748986546,0.0558938926122884,0.4713728286569374,0.07022069394867424,0.6947299110799283,0.04065446611098368,0.04780894569223376,0.34437586987840324,0.5729685176944351,0.12382442011019631,8.481786564762393,0.8610956536007445,0.5033563311434245,21.251208405435072,0.7012511421974308,0.07440449044493073,0.6037419507598583,0.193609008286251,14.808957099567246,0.6049787871430353,3.3821305627075997,4620.546541793377,1.0303541586189806,1351.8309907461132,14.872846697739675,4.2494606081260855,5.1842471356214945,0.1597720796035617,112.57095197276949,0.01531981329419858,9.78932755630243,21.749983024681523,-0.1514832339295178,6.819293551161334e-05,0.022371476732136294,28.895148663356842,10.911530921404472,24.0,0.2304,24.0,739.4112710251536
50,Chamber_1,1,0,False,0,0.3306940733521504,4.868868115802571,30.22921829893491,0.5958373861157487,49.75900565506659,1.0022067995702697,10.464200577966194,0.21626825679203499,0.0,0.36853312460125504,0.202638045714914,0.5344495083380881,0.652269363729383,0.6751529838216108,0.0340002470761038,0.014474814269424723,0.2844134288400207,0.13689939207061985,0.09428969350011471,8.337583408239995,0.7689746439655223,0.06872720265751128,22.522486935277882,0.6799738721542196,0.0625598748739879,0.6294947311556828,0.2822716947752129,18.480490883489573,0.6285099724764952,3.3507275903420832,5855.274556221552,1.0570289582630341,1750.3367861405777,19.063960332350465,5.370405481084173,5.600050289813296,0.165745657569296,107.7298033116985,-0.017506585903793295,8.56469099875041,18.523068681175932,-0.15862799107966177,-7.064367446595046e-05,0.02166260924893346,28.128034124461447,10.690654461165352,25.0,0.25,0.0,832.1374235556943
51,Chamber_1,1,1,False,0,0.33248590794597976,4.575181540982196,30.77987555125793,0.6920038981889994,51.84642345790673,0.966887765251348,11.035910042830064,0.2127013081377983,0.0,0.36530477188344557,0.18920669190987716,0.4501021878531258,0.07073604036213103,0.8088292741581856,0.039692789357189,0.0377470939923581,0.30125804794278427,0.18149300105939045,0.10440951461721457,7.783690334528878,0.7405820228334398,0.0802282823952179,18.940148533442564,0.6347659089902852,0.059565490907075,0.5741573027672189,0.0605430093358868,14.559101197074648,0.5812340964793548,3.0167876319580063,4895.884918816078,0.9089399957875628,1569.5039705450204,17.26454777757916,4.7064552336082714,5.003744147126863,0.1389237310287884,108.89873690871143,-0.036937276911541764,8.584988133266934,21.16229544058163,-0.15204649936152684,9.016304894673918e-05,0.019733106378842763,26.174188763020403,10.260202310147472,26.0,0.2704,1.0,720.907868957622
52,Chamber_1,1,2,False,0,0.3394639289909471,4.814544294938676,30.020034906990375,0.6117687378129326,48.71101286489234,0.9380997064653271,9.958379451933467,0.20902711320089348,0.0,0.43683944277965087,0.5597363404706557,0.587864610569894,0.43356300718561774,0.746970270944054,0.0383270650617104,0.014270801191015706,0.3335545830985156,0.20821925014648832,0.08719080744005045,8.66403220195379,0.8648682302901904,0.06300547829757482,22.45474577560917,0.8532889783782055,0.3571077257836392,0.7839714583468367,0.5799909197059513,19.822801398792866,0.7713201827499679,3.5968661350018114,5505.632647432858,1.135595387639091,1483.389277513936,17.213528957715624,4.698780222957151,5.529723430468631,0.15850706423555364,117.43274093364015,-0.028026564586635536,10.365442333283902,21.009728274660855,-0.15765824010128124,5.864416235729692e-05,0.019601028126401514,28.2253657609123,10.709392895428854,27.0,0.2916,2.0,804.2398599821275
53,Chamber_1,1,3,False,0,0.3373650940562981,5.1700333400440925,32.00157427136555,0.5976347774402443,53.83883594405568,0.8943986178700304,10.489750510680453,0.20642563179965817,0.0,0.31842104438624624,0.07246435146998392,0.43259176682195166,0.11343937201554027,0.7385396467742302,0.033187644733179575,0.018792062309354537,0.24835927503105573,0.08196119260288462,0.10506122606773843,7.191710157132288,0.7196613859461435,0.3596183586045783,21.327687323312226,0.666259115540672,0.43512803060554706,0.5331195515090535,0.056445193134358175,15.863017139326118,0.5289370459069166,2.912911129474221,4822.36743108556,0.8371852812157383,1667.2129587046957,17.20067032847724,4.839812942191078,4.9603947200416085,0.14972504744498727,107.79677682899528,0.04715880350447144,9.205375521350536,21.123779742770118,-0.15577405346549228,-3.566538190754683e-05,0.01998824191053314,26.103548647662556,9.989233843471931,28.0,0.3136,3.0,708.1776486094568
